"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","lr","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","cor.train_mean","AUC.valid_mean","ll.valid_mean","nagel.valid_mean","plr.valid_mean","cor.valid_mean"
366,0.2,0,0.5,0.25,0.001,1,0.1,"relu",0.6,0.5,0.629334655065969,-30.3634393242275,0.0412781716760862,1.27194709373805,0.161062972302813,0.55815269256704,-8.28952242793509,-0.038953994032382,1.10865144516135,0.0711930784439291
729,1,0.8,1,0.5,0.002,2,0.2,"relu",0.2,0,0.65975545936644,-29.6700978639088,0.0740238261846198,1.26079923695779,0.202751620766735,0.558145399136641,-8.08689620880277,-0.00403358423708072,1.09716570292873,0.0848691440019171
400,0.6,1,0,0.75,0.001,1,0.2,"relu",0.2,1,0.607781166571783,-31.4059624142235,-0.000657537183324219,1.2663653469546,0.13043985630204,0.558127861311922,-8.56388255351734,-0.0949558933774887,1.15258887300343,0.0736520470294302
228,0.2,0.4,0,0,0.001,1,0.2,"relu",0.3,0.1,0.616608946206369,-31.3596633345786,-0.00421105921471437,1.29868329097992,0.142316984787548,0.558054089211843,-8.60972361198415,-0.121352097253357,1.15022141449468,0.0673040550903247
28,0.4,0.4,0.75,0.75,0.001,1,0.1,"relu",0,0.4,0.613617149871245,-30.9723453357225,0.0328713187249614,1.19447573214859,0.140616324928339,0.557997515591619,-8.28587441158112,-0.0195734845364602,1.10674374850235,0.0731449970550589
677,0.4,1,0.75,0,0.002,1,0.1,"relu",0.3,1,0.672800816499639,-29.3028650215257,0.0900963087700581,1.35042216261978,0.222205173472072,0.557910223886179,-8.14868113605833,-0.0205340769004862,1.12396440877393,0.0777605801182223
803,0.6,0.6,0.25,0.25,0.001,1,0.1,"relu",1,0.9,0.62860097274134,-30.466612380708,0.033394089710261,1.29142392672018,0.162746704181727,0.557894228806206,-8.33155916875415,-0.0612034966068345,1.15772184264102,0.0811125702855954
636,0.8,0.2,0.5,0.25,0.002,1,0.1,"relu",1,0.6,0.685721459037417,-28.9296272879419,0.104742758674445,1.42748339062392,0.241070986894413,0.557774533155044,-8.16789814599635,-0.0205805651787527,1.11798876024441,0.0772597033903107
462,0,0.8,0,0.5,0.002,1,0.2,"relu",0,0.7,0.68416112346423,-29.4202620474001,0.0991000260092891,1.43815614196087,0.23304784860342,0.557581178823065,-8.41397952313933,-0.0647620009003632,1.17386175736012,0.080974766407938
877,0.8,0,0.75,0.25,0.002,2,0.2,"relu",0.7,1,0.635169973056228,-30.2513127427835,0.0495438651155701,1.18173068348816,0.172471261666977,0.557517196106941,-8.13091192349805,-0.00417562487138866,1.07393201956592,0.0712664452466383
615,0,0.6,1,1,0.001,1,0.1,"relu",1,0.3,0.639177885337955,-30.1931830889548,0.0466124095705999,1.28749411747526,0.174931080527994,0.557488950204283,-8.25607426200112,-0.0440270160664294,1.12983162291492,0.0756144001293046
336,1,0.4,1,0,0.002,2,0.1,"relu",0.3,0.5,0.683860476184097,-29.1636056967821,0.0963011719248665,1.35002491592386,0.235814185591165,0.557479171704489,-8.1076308923988,-0.00863067745827339,1.10142633910825,0.0777169041692721
821,0.2,1,0.25,1,0.001,1,0.2,"relu",0.3,0,0.623251168239184,-30.7515667089379,0.0253632822714448,1.26997546089674,0.154591289718114,0.557393043396618,-8.37777299885572,-0.0573110230539358,1.12496849360551,0.0765763675050314
478,0.8,0.8,0.5,0.25,0.002,2,0.1,"relu",0.8,0.8,0.65919459306977,-29.6619416143502,0.0727101519653508,1.27009355120751,0.203631206330491,0.557368611078158,-8.08847742844723,0.000762912703016637,1.09698774183709,0.0750718449698204
347,1,0,1,0,0.002,1,0.2,"relu",1,0.1,0.645956113605981,-30.0304159624557,0.0606839166534407,1.23298338012903,0.187780470859676,0.55732967977258,-8.14578417778511,-0.00366601242976723,1.08904880711286,0.0741350942629586
703,0.2,1,0.75,0.5,0.001,1,0.1,"relu",1,0.3,0.618430030457827,-30.6564416994849,0.0297417201749752,1.23065567704756,0.147098054846129,0.557291384181675,-8.30662365238572,-0.0370200140450992,1.11696013415951,0.0708757003530384
330,0.6,0.8,1,1,0.001,2,0.1,"relu",0.5,0.9,0.608913508942769,-30.7743811438547,0.0212777719975377,1.20281071451415,0.138417675666351,0.557198926154836,-8.30173904136374,-0.0493770436281342,1.10905873707327,0.0686262941142012
724,0.6,0.6,0.5,1,0.001,2,0.2,"relu",0.4,0.7,0.597857712933489,-31.1150949464184,0.00882122925178883,1.18616418392383,0.123407811292256,0.557155607125162,-8.3192957189554,-0.0407866294564015,1.11251362738494,0.0685027673501878
489,0.6,0.2,0.5,0,0.002,1,0.2,"relu",0.2,0.7,0.67378680340618,-29.5695211988823,0.0817619396624957,1.27865622316731,0.220588399440479,0.557103439025882,-8.15174323155017,-0.00394527730045662,1.09303252806368,0.0731161258798978
352,0.8,0.2,0.75,0.75,0.001,1,0.1,"relu",0.5,0.8,0.615129159641239,-30.6982544026685,0.0258265236526153,1.23332293549233,0.143820654535995,0.556943405809155,-8.29590680439626,-0.044573710792956,1.11525798631887,0.0750324538505871
146,0.2,1,0.5,0,0.001,2,0.1,"relu",0.1,0.2,0.591064731525162,-31.0618050974467,0.0104667409425375,1.15838314304186,0.112779799534845,0.556752023335202,-8.273371374165,-0.0275237672086758,1.10218026164691,0.0671670960051165
357,0.4,1,0.5,0,0.002,1,0.2,"relu",0.5,1,0.673911155704157,-29.4491587636158,0.0846337658596909,1.32094348705375,0.222361935481846,0.55671229673338,-8.08731442529922,-0.00327695716786787,1.10628298417281,0.0755981087796554
259,0.6,0.2,0.5,0.25,0.002,2,0.1,"relu",0.4,0.9,0.67635909425501,-29.1623887948047,0.0951148877841188,1.36718742396823,0.227744783422602,0.556691079833124,-8.13953032611318,-0.0120733123457207,1.115216582845,0.0708100741385206
845,0.4,0.4,1,0,0.001,1,0.2,"relu",0,0,0.602915689952258,-32.3245334529815,0.0251603765791271,1.12775251393013,0.126921635438047,0.556622755874777,-8.53284229780322,-0.015280944306596,1.0740506614971,0.0701923839487972
233,0.4,0.4,0.5,1,0.002,2,0.2,"relu",0.7,1,0.678460662050821,-29.5210686320733,0.0802342451797574,1.2640014457195,0.228055255816412,0.556545944404171,-8.12472172331869,-0.00447079203076642,1.09469586296071,0.0745245707100799
156,0,1,0.75,0.5,0.001,2,0.1,"relu",0.4,0.5,0.598394186674621,-30.9573888561777,0.0142875418504724,1.18794446325329,0.119177310418924,0.556243848178745,-8.21980192359776,-0.025657347514439,1.12103103015173,0.0688568924307823
757,0.4,0.6,0.5,0.5,0.001,1,0.1,"relu",0.6,0.8,0.623373021582319,-30.5363367489723,0.0318399871133308,1.24933808005239,0.155044342393815,0.555803336326117,-8.30211286159945,-0.0419545519565434,1.10875104826046,0.0691033127232037
647,0.8,0.2,0.5,0.75,0.002,2,0.2,"relu",0.7,0.9,0.669756116170471,-29.6285476528037,0.0742899289364595,1.24356327914082,0.216206006854159,0.555800499402851,-8.07323993418407,0.00161410094454783,1.07685301736629,0.0767729914348351
252,0.2,0.8,1,0.25,0.001,1,0.2,"relu",0.8,0.2,0.608945278449006,-30.8860927203433,0.0238299713282771,1.19396713452766,0.13193673106378,0.555727712023419,-8.25489354299915,-0.0324977928342477,1.09767331985725,0.0715168541965421
941,0.4,0.8,1,1,0.001,1,0.2,"relu",0.6,0.8,0.620155549150536,-30.732248737093,0.0283444775075631,1.22039403601883,0.148342909581549,0.555607466751904,-8.30102670096549,-0.0445442040784393,1.10892525311992,0.0709246914918901
83,0.4,1,1,0,0.002,2,0.2,"relu",0.2,0.3,0.65011593753523,-29.852763873639,0.0657810263904485,1.24185088747727,0.191755055814765,0.555084125361388,-8.09015118382653,-0.00398163766991133,1.08140703140355,0.0734333404186815
39,0.2,0,0.5,0.5,0.002,1,0.2,"relu",0.5,0.8,0.679216506022485,-29.3163060452204,0.0889272434744497,1.32983135955066,0.230596319303545,0.555026377499138,-8.12465230973055,-0.0162151350347898,1.09418856214232,0.0700875466957241
104,0.6,0.2,0,0.25,0.001,1,0.1,"relu",0.2,1,0.624380631506608,-31.0242699944379,0.0155422069278027,1.34333019431898,0.153767573813708,0.555007988513408,-8.52519154217662,-0.0988363708260759,1.16210580806484,0.0702348066239867
130,1,0.6,0,1,0.001,2,0.1,"relu",0.5,0,0.60885057791385,-31.4053031539904,-0.00842572758926437,1.29239238727671,0.1346112851114,0.55500330201738,-8.71354778151304,-0.141175205913413,1.1728293309499,0.0675634938058138
205,0.8,0.4,0.75,1,0.001,2,0.1,"relu",0.7,0,0.614296102902816,-30.7407627460675,0.023553317118352,1.21615975814705,0.138957998079381,0.554794948836557,-8.25020053571916,-0.0368171889725359,1.10935877508057,0.0675150546148982
82,0.4,0.8,0.5,1,0.001,1,0.1,"relu",0,0,0.631219251720283,-31.047260147973,0.0425613332214207,1.22414484710909,0.163576654186906,0.554772817495195,-8.41284292146346,-0.0314777499284141,1.08881314008105,0.0684380989010717
861,0.4,0.8,0,0,0.001,1,0.1,"relu",0.8,1,0.629868016923098,-30.8029884957747,0.0189766972596079,1.36122845202646,0.162373664810119,0.554647939301893,-8.66145026336432,-0.132705942340172,1.17775815291896,0.066468521539564
512,0,0.8,0.5,0.25,0.001,2,0.1,"relu",0.8,0.7,0.61345288194449,-30.6844944669016,0.0233281769976726,1.20389975946898,0.141131960885356,0.554598254242455,-8.29940780416386,-0.0416535024600894,1.10754599830242,0.0638331686323285
439,0.6,0.2,0.5,1,0.001,1,0.1,"relu",0.1,0.7,0.631706140307328,-30.4148361860391,0.0383531929416291,1.28281172628998,0.166988283854807,0.554495130064398,-8.33931293032751,-0.0562499542411899,1.09693649307317,0.0621132997896381
901,0.8,1,0.75,0.5,0.001,1,0.2,"relu",0.7,0.9,0.611517151364206,-30.7976887411484,0.0250232920039948,1.19995740748754,0.135370950261025,0.554489311801264,-8.27387472226245,-0.0351059698336502,1.12251206386152,0.0723488646597472
751,0.4,0,0.5,0.25,0.001,1,0.1,"relu",0.8,0.3,0.621523269742707,-30.6528748874789,0.0301495595422711,1.25377986754715,0.149908338489719,0.554468294436755,-8.31600789237646,-0.0405165978630286,1.11857164168043,0.0696901494998306
1000,1,0.6,1,0.75,0.002,1,0.2,"relu",0.5,0.8,0.661470591461337,-29.6756533760635,0.0747435824171686,1.27923636880378,0.20672975113248,0.554309570932076,-8.16210609347252,-0.00722691682236027,1.11023283026988,0.0743448915837261
152,1,0,0.75,0.25,0.001,1,0.1,"relu",0.7,0.8,0.619461517662479,-30.5699676491293,0.0329782454289362,1.23908535726735,0.149042771038604,0.554284143899891,-8.26599987491542,-0.0330643815302221,1.11862217138884,0.0649297285101979
2,0.2,0.4,0.75,0.75,0.002,2,0.2,"relu",0.3,1,0.645981875628163,-30.0690734798574,0.0583497933674636,1.20762698988772,0.186715973062249,0.55424456387251,-8.16510958720766,-0.00775905758097602,1.08641632293454,0.067377212459179
411,1,0.8,1,0,0.002,2,0.1,"relu",1,0.8,0.683214818397435,-29.1241704985921,0.09700160268904,1.35435745459444,0.234740093055002,0.553758742539622,-8.15408933163007,-0.0126018591284468,1.10989505619295,0.0724971699734098
242,0.4,0.8,0,0.25,0.001,1,0.1,"relu",0.2,0.5,0.626697149401355,-30.846431881672,0.0149686583754679,1.35157073698474,0.156972083069819,0.553725713603729,-8.72044938654911,-0.138094604937598,1.16044263525194,0.0632110228594618
914,0,0.6,0.5,0.5,0.001,1,0.1,"relu",0.8,0.1,0.645311899876684,-30.0986409297173,0.0510662098456119,1.32035904983905,0.183319659217051,0.553664281638931,-8.35858385068487,-0.0522008339580069,1.12616069924092,0.068345489195187
973,0.2,0.4,0.5,0.75,0.001,1,0.1,"relu",0.1,0.4,0.619234024470153,-30.6124901765739,0.0286994295257149,1.24615266345653,0.149380276866278,0.55366122656997,-8.33884977902984,-0.0494247389765916,1.09837736408918,0.0654684928743402
6,1,0.4,0.75,0.75,0.001,2,0.1,"relu",0.6,0.1,0.605343264953939,-30.8417523382899,0.0191336430770578,1.19521349021089,0.130157468571015,0.553654883635283,-8.32396781327737,-0.0419163402565713,1.09258443355589,0.0661519033602329
384,0.6,0.8,0.25,0.5,0.001,2,0.2,"relu",1,0.9,0.598786866241037,-31.2014250167367,0.00723256875294207,1.18353427176575,0.123551999015414,0.553633349439094,-8.3754721726768,-0.0553995853341529,1.08987931040732,0.0603520552464198
800,0.6,0,0.25,0.75,0.001,1,0.1,"relu",0,1,0.629036830588814,-30.7257141092572,0.0419943989238941,1.24869707546859,0.163458482352148,0.553600345399734,-8.40623144593382,-0.0492473417164566,1.11307035173446,0.0726241816958098
781,0,1,0.25,0.5,0.001,1,0.2,"relu",0.7,0.4,0.620797048906961,-30.6549882698366,0.0278712142800396,1.24637355364853,0.151658819197683,0.55359359964684,-8.29241295606136,-0.0501434657740591,1.10920708775173,0.070617547008185
418,0,1,1,0,0.001,1,0.1,"relu",0.5,0.6,0.620537234780342,-30.4302385744463,0.0374040561015584,1.2381854232783,0.151189270406094,0.553561770813977,-8.27318629933885,-0.0442875410655426,1.11583450376985,0.068047869720397
62,0.6,0,0.25,1,0.001,1,0.2,"relu",0.7,0.9,0.614925673727494,-31.0449756574357,0.0190327504540078,1.24119028154959,0.141842160541902,0.553505682306745,-8.41096044794173,-0.0645662149738428,1.12072899277086,0.0719273622883525
438,0.4,0.6,1,0,0.002,2,0.2,"relu",0.9,0.3,0.632071618279063,-30.2476154410514,0.0476264358972776,1.17408311022901,0.167818279962565,0.553465863653911,-8.09588452070781,-0.000258323838823833,1.06607699646214,0.0689111247862459
22,0,0,1,0.75,0.001,1,0.1,"relu",0.5,0.3,0.630984922630725,-30.3270718065873,0.0406208076791982,1.25688508736514,0.164498329885378,0.55336469376757,-8.30795461248671,-0.0433606741976243,1.11262645035672,0.0620198154770287
749,0.8,0.8,0.75,0.5,0.001,1,0.1,"relu",1,0.5,0.617590550717298,-30.6516620136729,0.0289299117558162,1.22519246139396,0.147319034086768,0.553330083923382,-8.21236708437174,-0.0282835453276196,1.10529535736716,0.0733347833902633
737,0.2,0.6,0,1,0.001,1,0.1,"relu",0.3,0.2,0.62421844918769,-31.1209086501203,0.00351632695591558,1.33371561843681,0.151661732019799,0.553277482660048,-8.70433910868723,-0.15895138313676,1.16102252250565,0.0638928679355054
987,0.2,0.4,0.75,0.25,0.002,1,0.2,"relu",0.7,0.6,0.666413539343034,-29.7006567422194,0.0750948767788309,1.25445232690264,0.211460564088242,0.553264710692229,-8.13779081022834,-0.00983759801047418,1.07270206772956,0.0645375295744536
391,0.2,0.8,0,0,0.001,2,0.2,"relu",0.5,0.8,0.596392050759328,-31.589220540558,-0.0149446861635583,1.24390116572476,0.11988952665881,0.553068835568858,-8.6803511590945,-0.120882455772722,1.14856572738634,0.0611090456077309
904,0.6,0.4,0.75,0.5,0.001,1,0.1,"relu",0.8,0.4,0.606204415605916,-30.8177681196831,0.0198958843299425,1.2021855160557,0.130062202255036,0.553058711380122,-8.28522175361498,-0.0432244957402441,1.10502064278829,0.0668102374421334
694,0.4,0.2,0.5,0.25,0.001,2,0.1,"relu",0.2,0.1,0.599339784779348,-30.9319355800941,0.0152947157253064,1.17489242617527,0.121459059316414,0.553045176418763,-8.24428435995238,-0.0413458364321117,1.09810650469116,0.0652480133008166
483,0.6,0,0.25,0.5,0.001,2,0.2,"relu",0.5,0.3,0.600850854736506,-31.1730684363334,0.00987275580033897,1.1913639638599,0.127190485685378,0.553038980214677,-8.34727766689501,-0.0549383257388177,1.09950446766104,0.0627043983896647
476,0.2,0.8,0,0.25,0.001,1,0.1,"relu",1,0.2,0.627546455993041,-30.9966485370068,0.00859094719930583,1.35420062871703,0.156284320214172,0.5527465522343,-8.72482907186583,-0.151741156017345,1.16470442889876,0.0682498274186995
316,0.8,0.2,0,0,0.001,1,0.1,"relu",0.3,0.4,0.6245711519766,-30.966155924051,0.00928312951573303,1.35009867630384,0.155596827034936,0.552625814002566,-8.71408100205156,-0.147432726448684,1.20021538346532,0.07063272988252
511,0.6,0.6,0.25,1,0.001,1,0.2,"relu",0.3,0.5,0.614705702836649,-30.9845434068252,0.0153145267436638,1.25257471755229,0.142717483931782,0.552576268880657,-8.4269933864838,-0.066361091802398,1.10984374749847,0.0668198100126616
218,0,0.2,1,0.5,0.001,1,0.1,"relu",0.4,1,0.628470476832598,-30.3354495750508,0.0421798116418891,1.24733880691724,0.160966220926039,0.552547078670348,-8.22530008258173,-0.0303319955979112,1.10594101293899,0.0663616213033733
293,0,0,0.75,1,0.001,1,0.1,"relu",0.5,0.2,0.642624630079555,-30.1042825098063,0.0499489630395871,1.30010552741218,0.178362209657597,0.552527031180478,-8.30462618126639,-0.0479910131257366,1.11462347439292,0.0677555678626976
149,0.6,0,0.75,1,0.001,1,0.1,"relu",0.1,0.1,0.627698536576247,-30.4889345119121,0.0349063085122832,1.25297029845468,0.15877596983124,0.552523423256339,-8.32893108373392,-0.0515701588622793,1.10345645121537,0.0668565017426423
835,0.6,1,0,0.5,0.001,2,0.1,"relu",0.6,0.2,0.604765026955916,-31.5033048601863,-0.0156887860312082,1.29592004698643,0.129534098355988,0.552504441700914,-8.77624291634122,-0.152826014931686,1.1594476408558,0.0633245739231655
247,0.4,0.2,0.5,0.75,0.001,1,0.1,"relu",0.6,0.1,0.627800529648403,-30.4543759728953,0.0372923125184117,1.28352655938716,0.162712395869191,0.552488499460173,-8.34633069669209,-0.0522114676655088,1.12154023936734,0.067084561767849
395,0.6,0.6,1,0.75,0.001,2,0.1,"relu",0.7,0,0.594256625207303,-31.073247542756,0.00835142579849747,1.16890409268072,0.116240819309469,0.552431011851512,-8.31448912306682,-0.0420847527970975,1.10121621588988,0.0617747445988178
267,0.2,0.6,0,0.25,0.001,1,0.1,"relu",0.5,0.1,0.626850912355114,-31.0942329776629,0.0066911736374096,1.3508487160036,0.154723739062069,0.552322934097289,-8.70411095279666,-0.148555321746825,1.16017426371088,0.0624513802888652
993,0.6,0.4,0.75,0.25,0.002,2,0.2,"relu",0.6,0.6,0.644428499616095,-30.0572892597004,0.0592107456684243,1.21290774514831,0.184918807675018,0.552291639040658,-8.10917785479702,-0.00184163537838183,1.0878261669382,0.0729155132514606
991,1,0.8,1,0.25,0.001,1,0.1,"relu",0.3,0.2,0.617481994332011,-30.5459602074763,0.0327119280044123,1.23859885029005,0.148106367380214,0.552280458629572,-8.22994984581171,-0.0297167503469865,1.11003594900584,0.0692018222088766
121,0,0.6,0.75,1,0.001,2,0.1,"relu",0,0,0.606358043876321,-31.1782106374946,0.0260376775905186,1.17718604756975,0.133213835050622,0.55218308617734,-8.39806896031999,-0.0282262948858415,1.08928666407645,0.0682486548868376
654,0.8,1,0.75,0.25,0.002,2,0.1,"relu",0.9,0.2,0.662843648713113,-29.5715363126824,0.0790466973429573,1.30097380696029,0.207379626931817,0.552176915538388,-8.14332342825818,-0.00224789402559196,1.13046023278258,0.0832906227138591
745,1,0.6,0,0,0.001,1,0.2,"relu",0.8,0.2,0.613238540814368,-31.4222390298206,-0.00480489190875699,1.29110276097077,0.139939969201897,0.552168328605618,-8.64565779717751,-0.120085116581623,1.16402484904637,0.062155860477071
799,0.2,0,0.5,1,0.001,2,0.1,"relu",0.8,0,0.608901700072275,-30.8522100715958,0.0167104957677785,1.21458157621457,0.136055892862822,0.552141149204468,-8.3431330512294,-0.0546914067872749,1.10746458993049,0.0647500476605139
303,0.4,1,0.25,0.75,0.001,2,0.1,"relu",1,0.1,0.608886223478691,-30.9480730303507,0.0118562252533445,1.23890341760211,0.137292198032003,0.552140677659301,-8.338120356494,-0.0535346738654583,1.12514898046847,0.0712380718141417
307,0.8,0.6,0.75,0.5,0.001,1,0.1,"relu",0.2,0.8,0.621741953604317,-30.4486521522423,0.0367361019662287,1.2568230223145,0.153408969571232,0.552105555876159,-8.27098706797543,-0.0425329586744991,1.11686337493568,0.0686410412258967
515,1,0.6,0.25,0,0.001,1,0.2,"relu",1,0.3,0.607404437794156,-30.9816170841006,0.0143142514879657,1.20833234231112,0.132556549116631,0.552044480419991,-8.30754310282005,-0.0477245954703553,1.10467296455948,0.0639164751522655
158,0,0.4,0.25,0,0.001,1,0.1,"relu",0.9,1,0.623921023047011,-30.5492724289828,0.0319850314005524,1.25510468833399,0.1541017424882,0.551885427866084,-8.35874202394106,-0.0582817081105053,1.09573460050563,0.0598472259863576
969,0.2,0.6,0,1,0.001,2,0.1,"relu",1,0.6,0.607721672041816,-31.41701978647,-0.0113551438281409,1.28509080787614,0.130565069266336,0.551790163557615,-8.61466423832372,-0.115527988261183,1.17512105541236,0.0663081997078913
572,0.6,1,1,1,0.001,1,0.2,"relu",0.1,0.8,0.622230948681971,-30.6930417566468,0.032396876665053,1.22113453006332,0.151434135994995,0.551696483255798,-8.3729376240778,-0.0439438275588451,1.09651070600714,0.0626319827480734
779,1,0,0.75,1,0.002,2,0.2,"relu",0,0.4,0.652382672423376,-30.928694998791,0.0608175451126648,1.19189939716005,0.195923551438748,0.551534352293474,-8.30123296760588,-0.00375475190128697,1.059729214325,0.0671090544471179
853,0.6,1,0.25,0,0.001,2,0.1,"relu",0.4,0.2,0.595586305645161,-31.1761676403014,0.00359179620606412,1.18006904607588,0.119566724521331,0.551482777979626,-8.34866586259389,-0.0451239122621496,1.09706060260418,0.0608553714757858
768,0.8,0.8,0.75,1,0.001,1,0.1,"relu",0.9,0.4,0.632524154068474,-30.3858688362924,0.0397571336628957,1.28384091265243,0.168814592569795,0.551387445832914,-8.3562399643164,-0.0547230058091456,1.13100754086313,0.0647769937069151
770,0.6,0.4,0.5,0.5,0.001,2,0.1,"relu",0.5,0.3,0.609610830985843,-30.7615520132426,0.0232877187555671,1.21263503782531,0.137295147158084,0.551359111892983,-8.27365545781426,-0.040908482768633,1.09263189341901,0.0569429421361525
423,1,0,0.25,0,0.001,1,0.1,"relu",0,0.5,0.623399912307365,-30.8046067753729,0.0375041463678031,1.22884720471496,0.15255225125688,0.551312346873207,-8.39342499884398,-0.0414099654237717,1.11893142736286,0.0666441553589638
207,0.4,1,0.25,0.25,0.001,1,0.1,"relu",0.9,0.3,0.624230105082857,-30.6118560742815,0.0294406864016675,1.26680694949534,0.156406168416902,0.551309563823106,-8.3532387403427,-0.0550727871956966,1.12222783074069,0.0641004153968858
480,0.2,1,0.75,0.25,0.002,2,0.1,"relu",0,0.8,0.660472467723945,-29.8021910244386,0.0759730327342009,1.25763655797499,0.208937833601862,0.551255121242901,-8.11902807463383,-0.00425439712699762,1.07467013004488,0.0702736895458173
539,0.2,0.8,1,1,0.001,1,0.1,"relu",0.3,0.6,0.629717869586728,-30.4465323739268,0.037854635594164,1.24597645323484,0.162810421597515,0.551055108816564,-8.36870035126119,-0.0561751891874678,1.10116328869376,0.0618651199641233
911,1,0.2,0.5,1,0.001,1,0.1,"relu",0.2,0.5,0.632383488685898,-30.4128938707672,0.0376717400756222,1.28694282270468,0.167274867171784,0.550870931867862,-8.37834961892939,-0.0577691407238637,1.11476577755814,0.0642214804479514
596,1,0,0.5,1,0.001,2,0.2,"relu",0,0.1,0.601542075592786,-31.937160825867,0.0197962730329627,1.15704416321943,0.125721817590312,0.550823520425964,-8.50496979967458,-0.028500276796489,1.07965017723486,0.0649586281371031
177,1,0.8,1,0.75,0.001,2,0.1,"relu",0.7,1,0.600607423996521,-30.9081169948319,0.0168214691766248,1.16516786317969,0.124608407532763,0.550735847497397,-8.27879426720547,-0.0375751600797894,1.09342483880682,0.0599421175621436
339,1,0.4,0.5,1,0.001,1,0.1,"relu",0.5,0.5,0.625275710204428,-30.6683594746013,0.0279888280475396,1.25755111541739,0.153983195936339,0.550512283240449,-8.41647947478473,-0.0646264730399354,1.12111271122326,0.0678740627986931
514,0.4,0,0,1,0.001,1,0.1,"relu",0.6,0.7,0.637318870127872,-30.751959930645,0.0190905851195321,1.3823539881592,0.168719187754133,0.550319806265038,-8.74774874232891,-0.16207208315351,1.13960044662275,0.0605470846262695
29,1,0.8,0.5,0,0.001,1,0.1,"relu",0.2,0.6,0.612024163038343,-30.7121266508284,0.025793915427013,1.21278704631913,0.138409380050276,0.550310047565353,-8.27215515153141,-0.0378487910072751,1.10760849563924,0.0577764413175593
110,0,0.8,0,0.5,0.001,1,0.1,"relu",0.7,0.2,0.625849436931687,-30.9901583861656,0.00907433792617684,1.33817616107688,0.154863806887712,0.550306643805046,-8.7317511505279,-0.163827214257418,1.17087263193443,0.0633476862963236
219,0.2,0.4,1,0.5,0.002,1,0.2,"relu",0.5,0.9,0.665710614638058,-29.6029242313114,0.077739835852886,1.29379825294382,0.213741178069633,0.550251221102826,-8.16542342789299,-0.0152176212809,1.08969126622721,0.0680695674462681
880,1,1,0,0,0.001,2,0.1,"relu",0.6,0,0.607042363437483,-31.3703012497891,-0.00987579733861004,1.29268863005584,0.130125114859263,0.550200554323902,-8.6061645427927,-0.116657992126286,1.15094287881736,0.0593841384051492
689,0.8,0.4,0.75,0.75,0.001,2,0.1,"relu",1,0.9,0.601126325949287,-30.8865287585972,0.0147904108113251,1.1957415782022,0.127951810852758,0.550112510120871,-8.27773221415129,-0.0399276444580927,1.1194685718597,0.0677659993968984
847,0.2,0.4,0.75,0.25,0.001,2,0.1,"relu",1,0.6,0.597375755430413,-30.8817899984681,0.0165640942368129,1.17871342796861,0.122527725988801,0.549985538753956,-8.2897508357312,-0.0358474158912025,1.10258542930576,0.0601345299187034
719,0,1,0.75,0.5,0.001,1,0.2,"relu",0.2,0.3,0.601884540024461,-30.9344628689633,0.0172982055028389,1.1720574993092,0.126475196814108,0.549983213068309,-8.25404441076744,-0.0326712972846022,1.08885987191827,0.0678421045109695
390,0.2,0.8,0.75,0,0.002,2,0.2,"relu",0.9,0.8,0.638750218926781,-30.1399150572313,0.0539088721945826,1.1882854395195,0.177219318334552,0.54989446539099,-8.08962847262623,-0.00159599148689249,1.07872758202411,0.0644108153034662
945,0.6,0,0.5,0.5,0.001,2,0.1,"relu",0.3,0.5,0.607047286971363,-30.8277810224979,0.0199072608986431,1.21568829293716,0.132588489589491,0.549887218046559,-8.32795632906761,-0.0503560119900247,1.09203226392955,0.055274386177571
451,0.8,0.2,0,0.25,0.001,1,0.1,"relu",0.1,0.2,0.627720381410209,-30.8905316818119,0.0147233253849621,1.36012446083285,0.158364818028516,0.549825139163531,-8.72331658767486,-0.141850237762505,1.16189589309861,0.0693781534579407
399,0.2,0.8,0,1,0.001,1,0.2,"relu",0.6,0.8,0.622171495046873,-31.2577705437845,0.00223840687155412,1.3267337427434,0.147716265971689,0.549716416032649,-8.68117866084327,-0.135362846781416,1.16592482726579,0.0654805748308182
635,0.2,0.6,0,0.25,0.001,2,0.1,"relu",0.9,0.7,0.604406142915956,-31.5728140806008,-0.0174830623682828,1.28479181997803,0.128659852504741,0.549610096121302,-8.6492743475515,-0.127680623630719,1.15725344779951,0.0658163633513817
235,0.2,0.4,0.5,0,0.002,2,0.1,"relu",0,1,0.654778914414374,-29.9306888932303,0.0715107788770384,1.25536016100237,0.197718594745409,0.549436724829403,-8.24142179968779,-0.0217361551952245,1.08022133593499,0.0624191402978892
179,1,0.6,0,0.25,0.001,2,0.1,"relu",0,0.5,0.607804912457745,-31.5872122528041,0.00814008901209005,1.24361498327441,0.133727704692432,0.549418882155919,-8.68743190794635,-0.103625899099862,1.11126914008342,0.0554555173090748
212,0,0.8,0.75,1,0.001,2,0.1,"relu",0.7,0.2,0.612793592999694,-30.7629470683489,0.0204710497454336,1.22723654134572,0.139248844647448,0.549414705813014,-8.32223362638959,-0.0519221338870196,1.09125404272611,0.0577299942728179
