STCODE,FORMAT,CLASS,TAX_ORDER,FAMILY,SCI_NAME,AUTHOR,ADULT_HAB,IMMAT_HAB,ADULT_FUNC,IMMAT_FUNC,HOSTTYPE,HOST,ABUNDANCE,COLLECTION,REFERENCE
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Lygocoris pabulinus,(Linnaeus),O-vg,O-vg,H,H,,,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Lygus nubilatus,Knight,O-vg,O-vg,H,H,P,Hodi,,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Lygus spp. (4),,M-vg,M-vg,H,H,,,A,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Macrotylus essigi,Van Duzee,,,H,H,,,C,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Macrotylus multipunctatus,Van Duzee,,,H,H,,,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Megaloceroea recticornis,(Geoffreys) (I),M-vg,M-vg,H,H,P,GRASS,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Neoborella xanthenes,Herring,F-cn,F-cn,H,H,P,Arceu,,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Neurocolpus longirostris,Knight,,,,,,,,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Orectoderus obliquus,Uhler,M-vg,M-vg,H,H,P,Penst,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Orthops scutellatus,(Uhler),O-vg,O-vg,H,H,P,UMBEL,C,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Orthotylus concolor,(Kirschbaum),,,H,H,,,U,P,"1,6"
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Orthotylus sp.,,,,H,H,,,C,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Paradacerla formicina,(Parshley),O-vg,O-vg,Pr,Pr,,,U,P,6
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Paraproba nigrinervis,Van Duzee,,,Pr,Pr,,,U,P,1
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Parthenicus sp.,,,,H,H,,,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Phytocoris californicus,Knight,O-vg,O-vg,Pr,Pr,P,Ceano,C,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Phytocoris dumicola,Stonedahl,O-vg,O-vg,Pr,Pr,,,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Phytocoris fraterculus,Van Duzee,F-cn,F-cn,Pr,Pr,P,Pinus,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Phytocoris neglectus,Knight,F-cn,F-cn,Pr,Pr,,,U,P,6
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Phytocoris nobilis,Stonedahl,F-cn,F-cn,Pr,Pr,P,Abies,U,P,"11,12"
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Phytocoris plenus,Van Duzee,O-vg,O-vg,Pr,Pr,,,C,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Phytocoris sagax,Van Duzee,F-cn,F-cn,Pr,Pr,P,Abies,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Phytocoris sewardi,Bliven,F-cn,F-cn,Pr,Pr,P,Cach,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Phytocoris sp. nr. abiesi,Knight,,,Pr,Pr,,,U,,6
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Phytocoris spp. (conspurcatus group),,,,Pr,Pr,,,U,P,"1,2"
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Phytocoris stellatus,Van Duzee,F-cn,F-cn,Pr,Pr,P,Pinus,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Phytocoris yollabollae,Bliven,F-cn,F-cn,Pr,Pr,P,Psme,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Pilophorus americanus,Poppius,F-cn,F-cn,Pr,Pr,P,CONIF,U,P,2
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Pilophorus vicarius,Poppius,F-cn,F-cn,Pr,Pr,P,Salix,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Pinalitus solivagus,(Van Duzee),F-cn,F-cn,H,H,P,CONIF,,,6
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Pinalitus sp.,,F-cn,F-cn,H,H,P,CONIF,C,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Pithanus maerkelii,(Herrich-Schaeffer),M-vg,M-vg,H,H,P,GRASS,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Plagiognathus chrysanthemi,(Wolff)(I),,,H,H,,,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Plagiognathus sp.,,,,H,H,,,U,P,"1,2,6"
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Platylygus pseudotsugae,Kelton,F-cn,F-cn,H,H,P,CONIF,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Platylygus rolfsi,Kelton,F-cn,F-cn,H,H,P,CONIF,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Polymerus basivittis,(Reuter),,,H,H,,,,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Polymerus castilleja,Schwartz,,,H,H,P,Casti,,P,56
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Prepops sp.,,,,H,H,,,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Psallus sp. A nr. kolenatii,(Flor),F-cn,F-cn,H,H,P,CONIF,,P,6
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Psallus sp. B nr. kolenatii,(Flor),F-cn,F-cn,H,H,P,CONIF,,,6
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Salignus distinguendus,(Reuter),,,H,H,,,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Sixeonotus sp.,,,,,,,,,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Stenodema trispinosa,Reuter,M-vg,M-vg,H,H,P,GRASS,,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Stenodema vicina,(Provancher),M-vg,M-vg,H,H,P,GRASS,,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Stenotus binotatus,(Fabricius) (I),M-vg,M-vg,H,H,P,GRASS,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Teleorhinus sp.,,,,,,,,,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Tupiocoris confusa,(Kelton),,,,,,,,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Tupiocoris similis,(Kelton),,,,,,,,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,MIRIDAE,Usingerella bakeri,(Knight),,,,,,,,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,NABIDAE,Nabis alternatus,Parshley,,,Pr,Pr,,,,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,NABIDAE,Nabis americoferus,Carayon,,,Pr,Pr,,,,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,NABIDAE,Nabis roseipennis,Reuter,,,Pr,Pr,,,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,NABIDAE,Pagasa fusca,(Stein),O-gd,O-gd,Pr,Pr,,,C,P,2
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,NOTONECTIDAE,Notonecta kirbyi,Hungerford,Aqt,Aqt,Pr,Pr,,,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,PENTATOMIDAE,Apateticus bracteatus,(Fitch),,,Pr,Pr,,,,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,PENTATOMIDAE,Banasa dimidiata,(Say),F-cn,F-cn,H,H,P,Vacci,C,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,PENTATOMIDAE,Banasa sordida,Uhler,,,H,H,,,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,PENTATOMIDAE,Brochymena quadripustulata,(Fabricius),F-cn,F-cn,Pr,Pr,,,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,PENTATOMIDAE,Carpocoris remotus,Horvath,,,H,H,,,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,PENTATOMIDAE,Chlorochroa ligata,(Say),,,H,H,,,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,PENTATOMIDAE,Chlorochroa rossiana,Buxton & Thomas,,,H,H,,,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,PENTATOMIDAE,Chlorochroa sp.,,,,H,H,,,,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,PENTATOMIDAE,Cosmopepla intergressa,(Uhler),,,H,H,,,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,PENTATOMIDAE,Cosmopepla uhleri,Montandon,,,H,H,,,U,P,2
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,PENTATOMIDAE,Euschistus conspersus,Uhler,,,H,H,,,C,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,PENTATOMIDAE,Holcostethus tristis,(Van Duzee),,,H,H,,,U,P,2
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,PENTATOMIDAE,Perillus exaptus,(Say),,,Pr,Pr,,,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,PENTATOMIDAE,Podisus modestus,Dallas,,,Pr,Pr,I,LEPID,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,PENTATOMIDAE,Thyanta pallidovirens,Stal,,,H,H,,,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,PENTATOMIDAE,Zircona caerulea,(Linnaeus),,,Pr,Pr,I,Altic,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,REDUVIIDAE,Barce fraterna,(Say),,,Pr,Pr,,,,A,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,REDUVIIDAE,Empicoris sp.,,,,Pr,Pr,,,R,,1
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,REDUVIIDAE,Rhynocoris ventralis,(Say),,,Pr,Pr,,,,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,REDUVIIDAE,Sinea sp.,,,,Pr,Pr,,,,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,REDUVIIDAE,Zelus tetracanthus,(Stal),,,Pr,Pr,,,R,,"1,2"
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,RHOPALIDAE,Arhyssus barberi,Harris,,,H,H,,,,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,RHOPALIDAE,Harmostes reflexus,(Say),,,H,H,,,,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,RHOPALIDAE,Liorhyssus sp.,,,,H,H,,,,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,RHOPALIDAE,Stictopleurus punctiventris,(Dallas),,,H,H,,,C,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,SALDIDAE,Micracantha quadrimaculata,(Champion),S-Aq,S-Aq,Pr,Pr,,,R,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,SALDIDAE,Saldula comatula,(Parshley),S-Aq,S-Aq,Pr,Pr,,,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,SALDIDAE,Saldula lattini,Chapman & Polhemus,S-Aq,S-Aq,Pr,Pr,,,R,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,SALDIDAE,Saldula pallipes,(Fabricius),S-Aq,S-Aq,Pr,Pr,,,C,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,SALDIDAE,Saldula saltatoria,(Linnaeus),S-Aq,S-Aq,Pr,Pr,,,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,SCUTELLERIDAE,Acantholomidea porosa,(Germar),,,H,H,,,,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,SCUTELLERIDAE,Eurygaster alternatus,(Say),M-vg,M-vg,H,H,P,GRASS,C,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,SCUTELLERIDAE,Eurygaster sp.,,,,H,H,,,,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,SCUTELLERIDAE,Homaemus aenifrons,Say,M-vg,M-vg,H,H,P,GRASS,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,SCUTELLERIDAE,Homaemus parvulus,(Germar),M-vg,M-vg,H,H,P,GRASS,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,SCUTELLERIDAE,Vanduzeeina borealis californica,Van Duzee,,,H,H,,,,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,THYREOCORIDAE,Corimelaena sp.,,,,H,H,,,C,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,THYREOCORIDAE,Galgupha nitiduloides,(Wolff),,,H,H,,,,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,TINGIDAE,Acalypta barberi,Drake,F-lt,F-lt,Ms,Ms,,,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,TINGIDAE,Acalypta lillianus,Torre-Bueno,F-lt,F-lt,Ms,Ms,,,,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,TINGIDAE,Acalypta saundersii,(Downes),F-lt,F-lt,Ms,Ms,,,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,TINGIDAE,Corythuca mollicula,Osborn & Drake,R-vg,R-vg,H,H,P,Salix,C,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,TINGIDAE,Corythuca padi,Drake,F-cn,F-cn,H,H,P,Prvid,C,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,TINGIDAE,Corythuca scitula,Drake,F-cn,F-cn,H,H,P,Coryl,U,,1
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,TINGIDAE,Derephysia foliacea,(Fallen),,,H,H,,,U,,2
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,TINGIDAE,Melanorhopala clavata,Stal,F-cn,F-cn,H,H,P,Querc,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,TINGIDAE,Physatocheila variegata,Parshley,,,H,H,,,C,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,TINGIDAE,Teleonemia sp.,,O-vg,O-vg,H,H,P,Penst,U,P,
SA001,1,INSECTA,HEMIPTERA-HETEROPTERA,VELIIDAE,Microvelia californiensis,McKinstry,Aqt,Aqt,Pr,Pr,,,U,A,
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,ACHILIDAE,Epiptera fusiformis,(Van Duzee),wood,wood,H,Fu,,,U,,1
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,ACHILIDAE,Epiptera sp.,,wood,wood,H,Fu,,,,P,
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,ACHILIDAE,Juniperia sp.,,F-cn,F-lt,,,,,,A,40
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,ACHILIDAE,Synedoche nemoralis,(Van Duzee),F-cn,F-lt,H,Fu,,,C,P,"1,23"
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,ADELGIDAE,Adelges cooleyi,(Gillette),F-cn,F-cn,H,H,P,CONIF,A,S,"1,2,49,54"
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,ADELGIDAE,Adelges tsugae,Annand,F-cn,F-cn,H,H,P,Tshe,A,,49
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,ALEYRODIDAE,undetermined specimens,,,,H,H,,,,P,"2,54"
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,APHIDIDAE,Acyrthosiphon pisum,(Harris),O-vg,O-vg,H,H,P,LEGUM,,S,1
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,APHIDIDAE,Amphorophora stachyophila,Hille Ris Lambers,O-vg,O-vg,H,H,P,Stach,,S,55
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,APHIDIDAE,Aphis ceanothi,Clark,O-vg,O-vg,H,H,P,Ceano,,,54
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,APHIDIDAE,Aphis sp.,,,,H,H,,,,,1
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,APHIDIDAE,Boernerina variabilis,Richards,F-cn,F-cn,H,H,P,Alnus,,S,55
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,APHIDIDAE,Capitophorus eleagni,(del Guercio),O-vg,O-vg,H,H,P,Cirsi,,S,55
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,APHIDIDAE,Cavariella sp.,,,,H,H,,,,,1
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,APHIDIDAE,Cinara pseudotaxifoliae,Palmer,F-cn,F-cn,H,H,P,Psme,,,"1,49,54"
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,APHIDIDAE,Cryptomyzus ribis,(Linnaeus),O-vg,O-vg,H,H,P,Stach,,S,55
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,APHIDIDAE,Disaphis sp.,,,,H,H,,,,,1
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,APHIDIDAE,Essigella wilsoni,Hottes,F-cn,F-cn,H,H,P,Psme,,,1
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,APHIDIDAE,Euceraphis gillettei,(Davidson),F-cn,F-cn,H,H,P,Alnus,,S,55
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,APHIDIDAE,Forda formicaria,Von Heyden,,,H,H,,,,,1
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,APHIDIDAE,Forda marginata,(Koch),,,H,H,,,,,1
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,APHIDIDAE,Metapolophium dirrhoum,(Walker),,,H,H,,,,,1
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,APHIDIDAE,Mindarus obliqueness,Cholodkovsky,F-cn,F-cn,H,H,P,CONIF,,,1
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,APHIDIDAE,Mindarus sp.,,F-cn,F-cn,H,H,P,CONIF,,,1
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,APHIDIDAE,Nearctaphis bakeri,(Cowen),,,H,H,,,,,1
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,APHIDIDAE,Periphyllis californiensis,(Shinji) (I),F-cn,F-cn,H,H,P,Acer,,,1
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,APHIDIDAE,Periphyllus testudinacea,(Fernie),F-cn,F-cn,H,H,P,Acer,,S,55
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,APHIDIDAE,Pterocallis alni,(DeGeer),F-cn,F-cn,H,H,P,Alnus,,S,55
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,APHIDIDAE,Rhopalosiphum padi,(Linnaeus),O-vg,O-vg,H,H,P,GRASS,,S,55
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,APHIDIDAE,Uroleucon sp.,,,,H,H,,,,S,1
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CERCOPIDAE,Aphrophora maculosa,Doering,F-cn,F-cn,H,H,P,Pinus,C,P,
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CERCOPIDAE,Aphrophora permutata,Uhler,F-cn,F-cn,H,H,P,CONIF,,,1
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CERCOPIDAE,Clastoptera ovata,Doering,F-cn,F-cn,H,H,P,SHRUB,U,P,
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CERCOPIDAE,Philaenus spumarius,(Linnaeus),M-vg,M-vg,H,H,P,FORBS,A,P,
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Aceratagallia californica,(Baker),M-vg,M-vg,H,H,P,FORBS,C,PA,"1,23"
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Aceratagallia sp.,,M-vg,M-vg,H,H,P,FORBS,,P,2
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Agallia quadripunctata,(Provancher),M-vg,M-vg,H,H,P,FORBS,U,P,
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Agalliopsis abietaria,Oman,O-vg,O-vg,H,H,P,Fraga,,,33
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Alconeura sp.,,O-vg,O-vg,H,H,P,SHRUB,U,P,
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Aligia sp.,,O-vg,O-vg,H,H,P,Lotus,,,33
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Amblysellus grex,(Oman),M-vg,M-vg,H,H,P,GRASS,U,PA,1
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Aphrodes bicintus,(Schrank),M-sl,M-sl,H,H,P,GRASS,U,P,
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Aphrodes sp.,,M-sl,M-sl,H,H,P,GRASS,,P,
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Balclutha confluens,(Rey),M-vg,M-vg,H,H,P,GRASS,,,23
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Balclutha punctata,(Fabricius),M-vg,M-vg,H,H,P,GRASS,C,,1
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Balclutha sp.,,M-vg,M-vg,H,H,P,GRASS,,P,
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Ballana sp.,,O-vg,O-vg,H,H,P,FORBS,,,2
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Caladonus coquilletti,(Van Duzee),R-vg,R-vg,H,H,P,Salix,U,P,
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Colladonus geminatus,(Van Duzee),M-vg,M-vg,H,H,P,FORBS,U,P,
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Colladonus montanus,(Van Duzee),M-vg,M-vg,H,H,P,FORBS,U,P,
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Colladonus spp. (3),,M-vg,M-vg,H,H,P,FORBS,,P,33
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Cuerna hasbroucki,Nielson,M-vg,M-vg,H,H,P,GRASS,U,P,2
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Cuerna sp.,,M-vg,M-vg,H,H,P,GRASS,,A,1
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Deltocephalus fuscinervosus,(Van Duzee),M-vg,M-vg,H,H,P,GRASS,U,P,
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Dikraneura carneola,(Stal),M-vg,M-vg,H,H,P,GRASS,C,P,
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Dikrella sp.,,O-vg,O-vg,H,H,P,SHRUB,U,P,
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Draeculacephala crassicornis,(Van Duzee),M-vg,M-vg,H,H,P,GRASS,C,P,
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Empoasca elongella,Metcalf,F-cn,F-cn,H,H,P,DECID,,A,1
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Empoasca filamenta,DeLong,O-vg,O-vg,H,H,P,FORBS,,A,1
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Erythroneura corni,Robinson,F-cn,F-cn,H,H,P,DECID,U,P,"2,23"
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Euscelidius variegatus,(Kirschbaum),M-vg,M-vg,H,H,P,GRASS,,,1
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Exitianus exitiosus,(Uhler),M-vg,M-vg,H,H,P,GRASS,U,PA,1
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Hecalus sp.,,M-vg,M-vg,H,H,P,GRASS,U,P,
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Hordnia circellata,(Baker),R-vg,R-vg,H,H,P,Salix,U,P,
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Idiocerus alternatus,(Fitch),R-vg,R-vg,H,H,P,Salix,,,1
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Idiocerus provancheri,(Van Duzee),O-vg,O-vg,H,H,P,ROSAC,U,P,
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Idiocerus spp.,,R-vg,R-vg,H,H,P,Salix,,P,
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Japananus hyalinus,(Osborn),F-cn,F-cn,H,H,P,Acci,C,PA,1
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Laevicephalus sp.,,M-vg,M-vg,H,H,P,GRASS,U,P,
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Latalus sp.,,M-vg,M-vg,H,H,P,GRASS,U,P,
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Macropsis fuscula,(Zetterstedt),O-vg,O-vg,H,H,P,Rubus,,,33
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Macropsis sp.,,R-vg,R-vg,H,H,P,Salix,U,P,
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Macrosteles fascifrons,(Stal),M-vg,M-vg,H,H,P,GRASS,C,P,
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Mesamia sp.,,M-vg,M-vg,H,H,P,FORBS,U,P,
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Oncopsis spp. (2),,R-vg,R-vg,H,H,P,DECID,U,P,33
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Osbornellus borealis,DeLong & Mohr,,,H,H,P,FORBS,U,PA,1
SA001,1,INSECTA,HEMIPTERA-HOMOPTERA,CICADELLIDAE,Psammotettix sp.,,M-vg,M-vg,H,H,P,GRASS,U,P,
