"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","lr","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","tjur.train_mean","cor.train_mean","tss.train_mean","AUC.valid_mean","ll.valid_mean","nagel.valid_mean","plr.valid_mean","tjur.valid_mean","cor.valid_mean","tss.valid_mean"
542,1,0.2,1,0.5,0.001,1,0.2,"relu",0.3,0.4,0.547996582712735,-31.2614379286387,0.000243038523715293,1.00041041100605,7.85769590204134e-05,0.0683311641331431,0.722025901735356,0.523910630002009,-8.04989298380593,8.89895257759345e-05,1.00018105330709,3.4639825204866e-05,0.0278707185369303,0.718360812513736
10,1,0.8,0.5,0,0.002,2,0.1,"relu",0.5,0.1,0.544160932739944,-31.1431979195543,0.000393405717624517,1.00063984576304,0.000123676264099663,0.0598168445108041,0.73286985219022,0.523786048180714,-8.09170686656268,0.000144763204324826,1.00020778984013,6.63553007956293e-05,0.0324373497918328,0.728779382447498
273,0.6,0.6,0.5,0,0.002,2,0.2,"relu",0.8,0.8,0.545193779369848,-31.1432965422013,0.000395876213455023,1.00065876943615,0.000122404194839685,0.0566936617913988,0.733046472731328,0.523718668927214,-8.09254732391531,0.000194894788002157,1.00030503694406,7.35284380503685e-05,0.0329255598237556,0.728950195211336
950,0.6,0.2,0.75,0,0.002,2,0.1,"relu",0.2,0.8,0.532016521113299,-31.1447409370313,0.000219360796459951,1.00037726860425,6.60604267638106e-05,0.039839827022997,0.734188628534703,0.523458891131092,-8.08773509624621,0.000127350891464578,1.00025543645611,3.69985048339793e-05,0.0283648208304028,0.730191185574138
110,0.4,0.6,0.75,0,0.002,2,0.2,"relu",0.1,0,0.5338384057451,-31.150536723174,0.000253898646510135,1.000421616346,7.9884269189238e-05,0.0447872718360891,0.730984545312617,0.523377174943693,-8.07969583978951,0.000128717023307484,1.00020114167558,5.02182120682715e-05,0.0305353530951092,0.726968705443618
595,0.4,0.6,0.75,0,0.002,2,0.1,"relu",0.7,0.9,0.528722028267399,-31.2275854875109,0.00021977341665708,1.00032720855137,7.32745078757556e-05,0.0394696662856315,0.724626952719192,0.523139961886932,-8.07352420583989,0.000143033063568091,1.00023626554849,5.96777764393945e-05,0.0313737069149353,0.720712854725069
253,0.4,0.4,0.25,0,0.001,2,0.2,"relu",0,0,0.538113269895728,-38.0717795545661,0.000165865222993257,1.00024276062291,8.52652138741533e-05,0.0523352114269611,0.610455877895717,0.523053379367976,-9.59903912371071,7.13332650685127e-05,1.0000977076548,3.76160697409493e-05,0.0331311405911933,0.608506514701101
882,1,0.2,0.25,0,0.002,2,0.1,"relu",0.2,0.9,0.577982061173994,-31.1067696066867,0.00190237476077809,1.00227598375994,0.000673836558954776,0.103573511953909,0.737575431235681,0.522905977393343,-8.08201757056896,0.000781647033981844,1.00089138550131,0.000342410959289986,0.0340283387858217,0.733527294723377
361,1,0,1,0,0.001,2,0.1,"relu",0.2,0.2,0.524333206341636,-31.2549927097095,7.89664415375292e-05,1.00011704417603,2.67833061809155e-05,0.0311591263276798,0.722464806847728,0.522804214042485,-8.05059699917446,5.68074448277753e-05,1.00010296539919,2.23509818008564e-05,0.0265786808395673,0.718796466443402
516,0.2,1,0.25,0.25,0.002,1,0.2,"relu",0,0.7,0.543253467552181,-35.4957751215026,0.00349460714512493,1.0511865116042,0.00131928158342355,0.0474640886223355,0.785780374647758,0.522570338079315,-9.45200449467202,-0.00245140087987751,1.04110603551599,0.000917946183551222,0.0213691792767475,0.781281815138221
608,0.6,0.2,0.75,0,0.001,2,0.2,"relu",0,0.6,0.509318506271782,-38.0882153699882,3.11642064670843e-05,1.0000420503918,1.48726539234019e-05,0.0130740079114896,0.610314746705497,0.522426540918468,-9.6035275182553,3.89245197818126e-05,1.00004746468422,1.6348573405147e-05,0.0258414011904575,0.608354838815477
648,1,0,0.5,0.25,0.001,1,0.2,"relu",1,0.7,0.556254878093299,-31.2507705887423,0.000677629539260685,1.00075676583433,0.000244622837025921,0.0780778421287209,0.722070117070971,0.522425973246506,-8.04817471443571,0.000303673828891424,1.00033760160115,0.000134815889234043,0.0274967892371689,0.718377238230802
189,0.6,0.6,0.75,0.5,0.002,1,0.2,"relu",0.3,0.6,0.558044935330693,-31.1308919013867,0.000903231654091642,1.00128486897852,0.000295196200091147,0.0842077604060427,0.733044316809898,0.522312040071495,-8.08989054163363,0.000355672863026335,1.00050094179682,0.000140468035761493,0.0260958264014702,0.728921700281711
114,0.2,0,0.25,0,0.001,1,0.1,"relu",0.4,1,0.574985023094698,-31.2420956844584,0.00127528454000141,1.00135655822352,0.000472304875651004,0.100229375099347,0.722689487447594,0.522299995448657,-8.04134192137817,0.000566349347363641,1.00059905342995,0.000262506696338147,0.0277442170267731,0.719057659731232
663,1,0.8,1,0.75,0.002,1,0.1,"relu",0.1,0.7,0.573620788171922,-31.1238216792122,0.00123000400886089,1.00191713431497,0.000380298531905258,0.101119341165871,0.736228422491029,0.522243093945723,-8.08146051670021,0.000404813405344262,1.00063399528813,0.000164772052381222,0.0311577822701687,0.732248408150635
495,1,0.4,0.5,0.25,0.002,1,0.1,"relu",0.9,0.4,0.561302378587761,-31.1272214353157,0.00104455549766511,1.00142286253997,0.000348538155411588,0.0856865414634084,0.733054126738587,0.522219615231472,-8.08925211208927,0.000399774860583238,1.00051614101467,0.000174311266160627,0.0286198107968995,0.728925945749417
783,0.6,0,0.5,0.25,0.002,2,0.2,"relu",0.7,0.2,0.55672405193568,-31.1294880873308,0.000924674485257034,1.00110966106007,0.000320236742694678,0.07757686820157,0.733133354742291,0.522192373121554,-8.09120963060375,0.000391983004922569,1.00044588355368,0.000171371037475617,0.0301388331807258,0.728997694567997
130,0.6,0.8,0.25,0,0.001,1,0.1,"relu",0.8,1,0.577355315044124,-31.2155903808491,0.00178423813208061,1.00179577229506,0.000690564673835394,0.106816261203957,0.722834965687878,0.521973190702187,-8.04785099672707,0.000864325134586598,1.00081818089616,0.000413023957578808,0.0284152172990425,0.719051487142098
442,0.2,0.2,0.75,0,0.002,2,0.1,"relu",0.6,1,0.538553982164973,-31.1588049900061,0.00172490490498867,1.00409925078101,0.000507715750177532,0.0486909020147846,0.727817401812009,0.521914418428234,-8.0592652462092,0.000769104971827258,1.0019387917582,0.000296578008855335,0.0307312438820055,0.723982320159133
773,0.6,0.6,0.75,0.25,0.001,2,0.1,"relu",0.7,0.6,0.533926298496491,-31.2547601966016,0.000142107212026955,1.00020867468534,4.75386259715728e-05,0.0440843266364538,0.722418469860653,0.521668451929012,-8.05049830294289,5.66018569683787e-05,1.00009417767773,2.66958840929664e-05,0.0257622354821871,0.718749013253866
124,0.6,0.4,0.75,0.25,0.001,2,0.1,"relu",0.9,0.3,0.532134847488068,-31.2551704725712,0.000141510647064984,1.00021293000135,4.71663294210756e-05,0.0416978174568858,0.722410597286109,0.521264275898893,-8.05000613963328,9.41836136733474e-05,1.00013457243135,3.64958108960609e-05,0.0317077015734337,0.718748353087226
249,0.8,0,0.75,0.5,0.002,2,0.2,"relu",0.4,0.4,0.561119912607878,-31.132724654569,0.000821739388068956,1.00110818974222,0.000272011098663499,0.0797705851715866,0.733114811025775,0.521261284193913,-8.09149598210493,0.000352777187480997,1.0004303124628,0.00014425016896764,0.0307874340809112,0.72898813875106
39,0.8,1,0.5,0.5,0.001,1,0.2,"relu",0,0.9,0.540270894832798,-36.7326630392024,0.000204532032642889,1.00031533322426,0.000101630294844509,0.058886165079058,0.626587510559764,0.52122973535959,-9.27231381681188,6.68985761534332e-05,1.00012148355941,4.16313010918909e-05,0.0251798213844838,0.624500426395732
190,0.6,0.4,0.75,0.25,0.001,2,0.2,"relu",0.6,0.3,0.533366644844015,-31.25478795105,0.000149096056466612,1.00023741471187,4.88317592713404e-05,0.0449603261476895,0.722420479120348,0.521195213564173,-8.050220545361,7.50636923796393e-05,1.00014458209012,3.26080887174088e-05,0.0284380170350023,0.718754656740856
864,0.4,0.8,0.5,0,0.002,1,0.1,"relu",0.8,0.6,0.554543662487065,-31.2344536064264,0.00109642182134382,1.00220822525176,0.000340958131885285,0.074482075234125,0.722189078357528,0.521093673930712,-8.07594093443896,0.000395926377870969,1.00079470846421,0.000151440660498478,0.0283946633646287,0.718248267118811
523,0.8,0.6,0.5,0.5,0.002,2,0.1,"relu",0,0,0.534666621897666,-33.8808708804195,0.000326940634130486,1.00049407865953,0.000139226134398697,0.047926504849219,0.668510825643769,0.521056658428622,-8.61783733299958,0.000115117754910665,1.00021259335349,6.00504931372664e-05,0.0222513413297685,0.665581128451183
362,0.8,0.6,1,0.75,0.001,1,0.1,"relu",0,0.7,0.544444536954813,-38.440246783832,0.00022146946369771,1.00033995053155,0.000119301364739088,0.0635457085843018,0.606599472535572,0.520795249129136,-9.68931117488748,6.34219731545352e-05,1.00011523313759,3.88195086266078e-05,0.0227309531928266,0.604682670955008
387,0.2,0,0.5,0.25,0.002,1,0.2,"relu",0.7,0.2,0.559324300712826,-31.1378671568648,0.00101316112503395,1.00137781560883,0.000342527313006791,0.0833558918348593,0.730227818080552,0.520679261947143,-8.07345966341223,0.000378769783845076,1.00050114356438,0.000165933100948791,0.0237006894533561,0.726175464478586
1,1,0,1,0.5,0.001,2,0.1,"relu",0.5,0.1,0.545969341097855,-31.2537584915182,0.000197594022014378,1.00032124329494,6.43543067574166e-05,0.0572868291151609,0.722427341873361,0.520644946519599,-8.05008126830985,8.23963372021759e-05,1.00013203373784,3.45838642286661e-05,0.0286303174191566,0.718759551666157
829,1,0.4,1,0.5,0.002,2,0.1,"relu",0.3,0.1,0.544580611073401,-31.1427229829877,0.000407765529939903,1.00062419348767,0.000130629701434078,0.0611836036894345,0.733058849872508,0.520413432791042,-8.09280651967226,0.000178749738441305,1.00030961930184,6.82039257514157e-05,0.0276562646150442,0.728957510949438
418,0.6,0.4,0.5,0,0.002,2,0.1,"relu",1,0.9,0.543961424113058,-31.1432366750255,0.000398064053806387,1.00065150416137,0.000123288209579736,0.0566126138919225,0.73306336146047,0.520378039172628,-8.09293405325831,0.000201033549530969,1.00035453187227,6.83901707871569e-05,0.0280288490428394,0.728969965482864
422,0.6,0.6,1,0,0.002,1,0.2,"relu",0,0.9,0.514060071352378,-34.0560462123264,7.91425207299466e-05,1.00012281236108,3.44843445787316e-05,0.0188795710368505,0.665888897459157,0.520355277199379,-8.65798137777626,4.93440806543475e-05,1.00011327719297,2.90541211442735e-05,0.0149980093733924,0.663010339044096
708,0.4,0,0.5,0.5,0.001,2,0.2,"relu",0.2,1,0.570453956561774,-31.2656206320394,0.000570753212354951,1.00074618755323,0.000193845466823797,0.0926058412014476,0.722632376877184,0.520239211225657,-8.0447800491304,0.000185645337550055,1.00022304744835,7.70327748459069e-05,0.0292234620031402,0.719075935180599
438,1,0.2,0.75,0.5,0.001,1,0.2,"relu",0.9,1,0.546487911272607,-31.2614079775597,0.000275008527328863,1.00046864194335,8.8597969596429e-05,0.0684246716664019,0.722524811751731,0.520017179909279,-8.04534056205929,7.70583568474441e-05,1.00013487274892,3.46401427640776e-05,0.0238222459120013,0.718935644457541
585,0.8,0.4,0.5,0.75,0.002,2,0.2,"relu",0,1,0.575532507097563,-33.9299879888245,0.00153480599689394,1.00212988021896,0.00064245970602141,0.102812128881039,0.667695270945888,0.519966390019438,-8.64131566613221,0.000279316380762685,1.00033862735395,0.000122817956708681,0.0301219170538436,0.664506272381706
662,0.4,0.8,0.5,0.25,0.002,1,0.1,"relu",0.9,1,0.551236717641437,-31.1822463542752,0.000592471271814214,1.00103897687587,0.000186138134315913,0.0711352203835502,0.726962254241474,0.519896097972429,-8.06919670171401,0.000199050399564837,1.00037630452954,7.64717409443335e-05,0.0243413926573549,0.723046801122334
713,0.4,0.4,1,0.25,0.001,2,0.1,"relu",0.5,0,0.534152840005034,-31.2578500635468,0.000123374290887633,1.00021518366561,3.98003011650821e-05,0.0418596232692042,0.722322744596945,0.519853733989853,-8.05029943078435,6.39919460291745e-05,1.00011587299107,2.57012026288426e-05,0.0273115223373948,0.718661662874753
830,0.8,0,0.5,0,0.002,2,0.1,"relu",0.6,0.2,0.5513335346059,-31.1426342984627,0.00042595479018998,1.00070606989424,0.000131244819892561,0.0654646834155371,0.733055057324765,0.519748336763187,-8.09277021381332,0.000193421689896847,1.0003135398334,7.2515711860526e-05,0.0285039914505743,0.728957667030181
31,0.8,0.6,0.75,0.5,0.001,1,0.1,"relu",0.7,1,0.544234890005967,-31.2629060451133,0.000259730110303811,1.00042156135463,8.4521417256622e-05,0.066378702050115,0.722553620501594,0.519649423027369,-8.04472745858102,8.53025434166906e-05,1.00016449561292,3.44449769060925e-05,0.0191472968395957,0.71897724713253
194,0.6,0,1,0.25,0.001,2,0.2,"relu",0.5,0.6,0.528850272695635,-31.2545382134612,0.000121217527284019,1.0001904208352,4.00283668332968e-05,0.0388390602466746,0.72245224409796,0.519623279337236,-8.05034256461585,7.06528140836626e-05,1.00011766633345,2.85385278325947e-05,0.025636255584224,0.718786509161928
613,1,0,0.25,0.5,0.002,2,0.1,"relu",0,0.6,0.578049797540917,-33.8408691835244,0.00215825968207366,1.00305839633008,0.000936903519301607,0.105532309197009,0.668929221958705,0.519510654570638,-8.62515483574693,0.000206212193801271,1.00043258661981,0.00014091841737521,0.022715607644541,0.66560219125285
314,0.6,0.4,0.75,0,0.002,2,0.1,"relu",0.6,0.3,0.525751945285745,-31.1467030056392,0.000237716067232277,1.00039360464154,7.42964650030358e-05,0.035298635497574,0.733036408357297,0.51946067084335,-8.09307962613709,0.000138678381724942,1.00026467282595,4.94482525223014e-05,0.0309507814155915,0.728943425918571
119,0.6,0,0.5,0.5,0.001,1,0.1,"relu",0,0.6,0.542428451464597,-38.4464622827274,0.000215255722727468,1.00033246571856,0.000114142820039231,0.0601452105638296,0.606530611078688,0.519271753295991,-9.69090413845715,7.45487656614729e-05,1.00012721538164,4.7456246668023e-05,0.023705481858814,0.604613946925111
569,0.8,0.2,0.5,0,0.001,2,0.1,"relu",0.8,0.4,0.547113953621023,-31.2537439485169,0.000199099163222131,1.00031381552905,6.53424600892052e-05,0.0597862366433545,0.722424188078664,0.519156016915653,-8.0499883941259,9.79208194692984e-05,1.0001589700569,3.71590561056375e-05,0.0284777423481544,0.71875814070889
991,1,1,1,0.5,0.002,1,0.2,"relu",0.7,0,0.549369532774548,-31.2486646400636,0.000470844395218559,1.00080508481675,0.000153738217761134,0.0695689043605173,0.721940176954473,0.519138515685667,-8.08066571968184,0.000132702353380856,1.00027117734123,5.83268763295444e-05,0.0211332705068617,0.717971333649575
804,0.4,0.6,1,0.25,0.001,2,0.1,"relu",1,0,0.536424157484212,-31.3129765328315,0.000467709972674156,1.0009876030957,0.000150346443295905,0.0476405090361216,0.718213381910359,0.518924661532618,-8.08767511359226,0.000207292852577137,1.00042973648815,8.81583651068245e-05,0.0261331999359835,0.714252701643917
555,0.2,0,1,0.5,0.002,2,0.1,"relu",0.4,0.9,0.538535089754221,-31.225093432879,0.000330660102339426,1.00053547524541,0.000106359649064611,0.051364528592693,0.725409063830669,0.518878727616411,-8.07147859930875,0.000177400952038204,1.0002575109406,6.60478179385643e-05,0.0313905669552113,0.721537602789334
616,0.4,0.4,0.75,0.5,0.002,1,0.1,"relu",0.8,1,0.551709931176044,-31.1458300149249,0.000592861637166504,1.00105797899698,0.000171610873409487,0.0721296332836976,0.738030037663566,0.518706258077075,-8.09382749795991,0.000208127981472913,1.0004263726428,6.91278953064054e-05,0.0236313322373578,0.734036796415077
96,0.8,1,0.5,0.25,0.002,2,0.2,"relu",0.2,1,0.544096633658822,-31.1569144868942,0.000427238076284783,1.00070360770797,0.000130244489585018,0.0588452224832818,0.734449186892949,0.518567803567634,-8.06856498971058,0.000126082324301599,1.00018328341089,5.02668211198436e-05,0.0282268459853967,0.730650731288447
417,1,1,0.5,0.5,0.001,1,0.2,"relu",0,0.8,0.539021295805117,-38.0795066036536,0.00019971176864463,1.00031402641062,0.00010569730610323,0.055035137576173,0.610642211844384,0.518450367284186,-9.6019272402064,7.0258884851087e-05,1.00014796470962,4.94027149321866e-05,0.0201358413352505,0.608663723282023
293,0.6,0.8,1,0.5,0.001,2,0.2,"relu",0,0.9,0.514304987404583,-38.0854478746863,5.291540289452e-05,1.00007865368651,2.77748921980039e-05,0.0214045836700411,0.610345320071627,0.518347191039338,-9.60261482019826,5.07396404684036e-05,1.00009764457189,3.22294344719852e-05,0.0245574587677072,0.608390030321313
440,1,0.8,0.25,0.25,0.002,1,0.2,"relu",0,0.3,0.556605779101757,-34.0894091383808,0.000794871153611234,1.00119243816957,0.000331068113165109,0.0797102656150651,0.66512401577483,0.518192465077883,-8.67581540713775,0.00013494911193894,1.0002472648449,7.60723843336837e-05,0.0167521447238166,0.662036516607798
796,1,0.4,0.25,0.25,0.001,2,0.1,"relu",0,0.4,0.553479627606569,-38.0915772811391,0.000528775241347908,1.00067746519507,0.00024871924771216,0.0729325757061157,0.610166442753658,0.518107042901917,-9.60823160539703,0.000102194205492572,1.00016235096159,5.47603762323168e-05,0.0286816197136042,0.608117164357162
841,0.8,1,0.75,0.25,0.002,2,0.2,"relu",0.5,0.8,0.541633365499989,-31.22632912012,0.000340371487748651,1.00055056605629,0.00011187277482113,0.0519092374869584,0.723591448734975,0.517994801828726,-8.0773837939427,0.000128252728156901,1.00020515248814,4.98586398330074e-05,0.0275133794664866,0.719642861775564
22,0.4,0.8,0.75,0.25,0.002,1,0.1,"relu",1,0,0.550445357817153,-31.2365381706185,0.00100906454216666,1.00204612832484,0.000312213427327213,0.0667231546920975,0.722164700553977,0.517748697766406,-8.07639346484982,0.000358345780795559,1.00075020571348,0.000122241008963411,0.0212117032149658,0.718220830555247
724,0.8,0.6,1,0.5,0.002,2,0.1,"relu",0.7,0.9,0.544140379279981,-31.1435234618162,0.000376419738659582,1.00060997076335,0.000117744481789554,0.0564136683645355,0.733087159813037,0.517747027636636,-8.09306705964463,0.000177814146118315,1.00027948057776,6.80281163101526e-05,0.027053757131854,0.728990951384621
866,0.8,0.2,1,0.5,0.002,2,0.1,"relu",0.2,0.8,0.539274536776043,-31.1417495361584,0.000352092887148455,1.00058722661436,0.000107875370798563,0.0518141623112427,0.734193964084894,0.517529029609479,-8.08753937373929,0.000150627254282207,1.00026727411271,4.93087454316383e-05,0.0238772867500473,0.730194367465605
529,0.8,0.6,0.5,0,0.002,2,0.2,"relu",0.9,0.4,0.54747565310971,-31.1431075405,0.000398980914317931,1.00064378096895,0.000124901995174958,0.0609925229153071,0.733045995179518,0.517454246338331,-8.09278423704634,0.000162594563994703,1.00025429811866,6.62838835945596e-05,0.0260238149344329,0.728953048077849
315,0.6,0.4,1,0,0.002,2,0.2,"relu",0.6,0.9,0.516235847721505,-31.1489093235172,0.000123766436867511,1.00019675964867,4.02708843265522e-05,0.0216149522778691,0.733094836253821,0.517418715988425,-8.09336391987071,0.0001264358769836,1.00019887527014,4.0723921712726e-05,0.0233930022707638,0.729016723342552
465,0.8,0.8,1,0.25,0.002,2,0.1,"relu",0.6,0.6,0.532339509232397,-31.1544386876601,0.000224622217759497,1.00037941085763,7.02766804280945e-05,0.0383324027122127,0.730430238019882,0.517291473484483,-8.078472581534,0.000124671388472694,1.00019663329117,3.99604070496942e-05,0.0241341615671037,0.726420843011246
651,0.8,0.2,0.75,0,0.002,1,0.1,"relu",0.7,0.2,0.537576651141085,-31.14473878038,0.000328920711007617,1.000584266135,9.90166477834325e-05,0.0561896658566801,0.732948637224865,0.517275533448292,-8.09135816583828,0.000111092945111678,1.00023152692822,3.7902946200994e-05,0.0218506427526637,0.728867824426974
592,0.6,0.6,1,0.25,0.002,2,0.2,"relu",0.9,0.4,0.52952609277556,-31.1463114839593,0.000246720851796389,1.00038589059974,7.9402994912234e-05,0.0440063626370666,0.732959249232067,0.517074991013437,-8.09229006507395,9.27854647158699e-05,1.00017126784414,4.80154138243232e-05,0.0224690361483155,0.728873239550688
880,1,0.8,0.75,0.25,0.002,1,0.2,"relu",0.1,0.1,0.53946417756075,-31.1429160564668,0.000413842202925794,1.00072897341267,0.000124967601965555,0.0558246776002424,0.732980584111571,0.516878501624921,-8.0916966937419,0.000124561762938164,1.00028921592991,4.34463397261765e-05,0.0171292167619743,0.728887753513337
992,0.4,0.2,0.75,0,0.002,2,0.1,"relu",0.7,0.5,0.526349698670984,-31.1473823698835,0.000214115699233049,1.00037622008876,6.47389047383397e-05,0.0329330869853101,0.733034959179253,0.516771899177292,-8.09334983223947,0.000100470795662005,1.00021059091646,3.61227566985938e-05,0.0230369821605198,0.728940233871485
501,0.4,0.2,1,0.5,0.001,1,0.2,"relu",0.9,0.6,0.54683836018415,-31.2624464049716,0.000242351470952878,1.00040357050756,7.91368309219412e-05,0.0672730661673146,0.721982801997372,0.516490703890796,-8.04981435673522,6.95537486098837e-05,1.00009960338516,2.75898696870182e-05,0.0193922342567143,0.718320468479384
286,1,0.4,0.25,0,0.002,2,0.2,"relu",0,0.2,0.533246223566284,-33.9766010273938,0.000334415826439054,1.00048743015987,0.000141875070602308,0.0481428056895389,0.667136773142985,0.516470008281815,-8.64699450374482,0.000124326849123223,1.00020461008046,6.23883426193199e-05,0.0190837429564426,0.664080721629917
638,0.6,0.6,1,0.5,0.002,1,0.1,"relu",0.4,0.8,0.546970132458532,-31.1413496694562,0.000484475106083091,1.00085120634271,0.000147002823301331,0.0665379148476142,0.73298848081331,0.516217800768733,-8.09170568250128,0.000127721802800254,1.00025368253413,4.72743252453122e-05,0.0146771349168432,0.728891126929661
512,0.6,0.2,0.75,0.25,0.001,2,0.2,"relu",0.7,0.5,0.535065385017946,-31.2545822156611,0.000149609060853496,1.00024207013155,4.90368775339201e-05,0.0466455963490509,0.722429931746033,0.515898449959752,-8.05025696148305,6.05401823358532e-05,1.00010491335169,2.63364090769972e-05,0.0242593458948303,0.718763533896893
33,0.8,0,0.5,0,0.001,2,0.2,"relu",0.2,0.7,0.541067093431492,-31.2542950727258,0.000172409969667929,1.00026607607439,5.70015412578241e-05,0.0531898581772208,0.722451442430994,0.515888580072663,-8.05044788451097,5.00489003622663e-05,1.00005143447395,2.04194899072442e-05,0.0233297392198004,0.718786910471216
136,0.6,0.4,0.75,0.5,0.002,1,0.2,"relu",0.1,0.6,0.551213504744342,-31.1365128598494,0.000622821470356268,1.00108257956466,0.000186991143194122,0.0733720580904957,0.734543843884223,0.515785906585995,-8.0843505143806,0.00015310434967782,1.00024815494172,6.37145138611537e-05,0.0165352121336312,0.730558475270081
550,0.2,0,0.75,0.25,0.002,1,0.1,"relu",0,1,0.525450461793368,-34.1120299016226,0.000177726706379481,1.00030605515952,7.54199819631883e-05,0.0326597819432399,0.66503616023772,0.515757114102328,-8.67290570087453,8.01478319658707e-05,1.00019455355483,5.00648505513076e-05,0.0180148621390048,0.662147141226799
455,0.6,0.8,1,0,0.001,2,0.2,"relu",0.7,0.4,0.522947210137118,-31.3893269058979,8.01279236750794e-05,1.00012460206976,2.7598910440574e-05,0.0292998945077115,0.71518285190579,0.515625073505032,-8.08856416682688,4.78538923659722e-05,1.00008804885035,1.99035648437723e-05,0.0260851771623536,0.711373847451218
803,0.4,0.6,1,0,0.002,2,0.1,"relu",0.9,1,0.518137508483334,-31.1516738792713,0.000142482061889315,1.00023312739152,4.37192681146532e-05,0.0255372872278294,0.737265885204569,0.515595549012895,-8.09134750794043,8.62955971768178e-05,1.00016065564641,2.42735631079758e-05,0.0223970438587118,0.733303606443671
983,0.6,0.8,1,0.25,0.001,2,0.2,"relu",0.1,0.9,0.516480296376036,-31.2730568105344,6.21254954322964e-05,1.00010021999418,2.07118235559812e-05,0.0223266385219695,0.722596645655635,0.515536709422894,-8.04600377246626,4.08926325531402e-05,1.00006874367098,1.62525458854303e-05,0.0209156494864371,0.719058476270447
23,0.6,0.8,0.5,0,0.001,2,0.2,"relu",0.8,0.6,0.540398466196994,-31.3857906660794,0.000180304733108204,1.00027438783929,6.22364818809349e-05,0.0531725818144451,0.715249118209681,0.515244841415548,-8.08809661099856,7.28275247409533e-05,1.00010430887104,3.22749944603776e-05,0.02154895080831,0.71143628833339
909,0.8,0,1,0.25,0.001,2,0.1,"relu",1,0.8,0.527781493809938,-31.2548704762847,0.000110603027860356,1.00016932223055,3.65325693590571e-05,0.03983287036466,0.722446407075311,0.51491048929133,-8.05040175073586,6.37526512627949e-05,1.00010762173103,2.21050091476445e-05,0.0227102347426277,0.718780071394729
784,0.2,0.2,0.75,0.25,0.001,1,0.2,"relu",0.4,0.6,0.543620393348493,-31.3779306756966,0.000205981941781773,1.00033971349334,7.04344301807855e-05,0.0612072750759776,0.715604878301133,0.514794554317529,-8.09465369445966,6.29098111981606e-05,1.00009153778424,2.61359084288577e-05,0.0192632744193555,0.711716033328725
109,0.2,0.2,0.75,0.25,0.002,2,0.2,"relu",0.2,0.2,0.534024101524461,-31.1904568868869,0.000278125479653045,1.00043552203323,9.03907111879399e-05,0.0434970360188848,0.726966006006743,0.514790136546501,-8.06839521915253,0.000128102648872048,1.00021245394686,5.58075917264499e-05,0.0218114333155452,0.723064244838335
976,0.8,1,0.75,0.5,0.002,2,0.2,"relu",0.2,1,0.542404765789841,-31.1563508298178,0.000398327679020584,1.00065539296125,0.000121948241966539,0.0539239213709236,0.733894752783792,0.51465339733164,-8.06472675438611,0.000112612530666452,1.00014528430326,4.25384515273511e-05,0.0191551076011674,0.7301191804309
656,0.4,0,1,0.25,0.002,1,0.1,"relu",0.3,0.4,0.533617738592432,-31.1449550214868,0.000305486457571779,1.00049034840907,9.64276415239733e-05,0.0496080062169747,0.732962139290045,0.51406426590804,-8.09132997146514,0.000135992332662702,1.00021596465022,5.16262480144505e-05,0.0218721028131448,0.728885721321501
462,0.4,0.6,1,0.25,0.001,1,0.2,"relu",0.2,0.2,0.529366637585592,-31.3928337184163,0.000134438019019864,1.00021690672535,4.64055761926428e-05,0.0462173883207856,0.715236659312041,0.514059155391372,-8.08731599293067,4.90440412108695e-05,1.00008852426519,1.90634354898308e-05,0.0203034003635794,0.711459267970981
222,0.8,0.2,1,0.5,0.001,1,0.1,"relu",0.7,0.3,0.542068547856692,-31.2630660964452,0.000221028472992512,1.00036701227038,7.22069491278365e-05,0.0609830655653662,0.721977704758985,0.514038368250997,-8.04983093886079,6.49612188736757e-05,1.0001321810782,2.56079168072875e-05,0.0160799207788808,0.718316114975644
994,1,0.2,0.75,0.5,0.002,2,0.2,"relu",0.1,0.6,0.555967299814111,-31.1382503814858,0.000538903118536318,1.00087681928036,0.000165524750281569,0.0751906062162485,0.734626806828211,0.513813724458811,-8.08599065731769,0.000175729741102911,1.00025161548401,7.20469401095117e-05,0.0229264854404046,0.730633410085939
217,1,0.2,1,0.5,0.001,2,0.1,"relu",0.3,1,0.538795145848203,-31.2626412973369,0.000154232330840295,1.00025180772194,5.02985134160282e-05,0.0499734204422346,0.723064698664804,0.513688814464534,-8.04440942881598,7.62974388910105e-05,1.00011467110403,2.72003936281753e-05,0.0286363292153568,0.719521677119181
320,0.6,0.6,0.5,0,0.002,1,0.1,"relu",0.1,0.8,0.544321571788566,-31.1503273268294,0.000415028569451116,1.00076572666348,0.000118050358697031,0.0600103185781015,0.738102408186918,0.51367974612297,-8.084841721868,9.51178685548758e-05,1.00013552927075,3.18604637659385e-05,0.0147323692185734,0.734206650782366
744,0.2,0,0.75,0,0.001,1,0.1,"relu",0,0.3,0.515713375959828,-38.4550430237591,5.99004193138438e-05,1.00008944005251,3.14919357911788e-05,0.0259949981607071,0.606464625369161,0.513422051402045,-9.69221633377908,2.24341157198554e-05,1.00004263985547,1.18122885577752e-05,0.0127503756767784,0.604568303136843
